season,category,region,channel,color_family,color_hex,is_core,forecast_strength,week,units_received,units_sold_fullprice,units_sold_markdown,on_markdown,unit_price
AW25,Denim,APAC,Online,Hot Pink,#E55D9C,0,24,10,0,0.0,61.4,1,69
AW25,Denim,APAC,Online,Hot Pink,#E55D9C,0,24,11,0,0.0,33.8,1,69
AW25,Denim,APAC,Online,Hot Pink,#E55D9C,0,24,12,0,0.0,18.6,1,69
AW25,Denim,APAC,Online,Hot Pink,#E55D9C,0,24,13,0,0.0,10.2,1,69
AW25,Denim,APAC,Online,Hot Pink,#E55D9C,0,24,14,0,0.0,5.6,1,69
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,1,712,44.2,0.0,0,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,2,0,37.6,0.0,0,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,3,0,32.1,0.0,0,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,4,0,27.3,0.0,0,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,5,0,23.3,0.0,0,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,6,0,19.9,0.0,0,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,7,0,16.9,0.0,0,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,8,0,14.4,0.0,0,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,9,0,0.0,223.3,1,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,10,0,0.0,122.8,1,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,11,0,0.0,67.6,1,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,12,0,0.0,37.2,1,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,13,0,0.0,20.4,1,159
AW25,Outerwear,North America,Retail,Hot Pink,#E55D9C,0,24,14,0,0.0,11.2,1,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,1,591,40.3,0.0,0,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,2,0,34.3,0.0,0,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,3,0,29.2,0.0,0,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,4,0,24.9,0.0,0,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,5,0,21.2,0.0,0,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,6,0,18.1,0.0,0,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,7,0,15.4,0.0,0,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,8,0,13.1,0.0,0,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,9,0,0.0,177.5,1,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,10,0,0.0,97.6,1,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,11,0,0.0,53.7,1,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,12,0,0.0,29.5,1,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,13,0,0.0,16.2,1,159
AW25,Outerwear,North America,Online,Hot Pink,#E55D9C,0,24,14,0,0.0,8.9,1,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,1,501,31.7,0.0,0,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,2,0,27.0,0.0,0,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,3,0,23.0,0.0,0,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,4,0,19.6,0.0,0,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,5,0,16.7,0.0,0,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,6,0,14.3,0.0,0,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,7,0,12.1,0.0,0,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,8,0,10.4,0.0,0,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,9,0,0.0,155.7,1,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,10,0,0.0,85.7,1,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,11,0,0.0,47.1,1,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,12,0,0.0,25.9,1,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,13,0,0.0,14.3,1,159
AW25,Outerwear,Europe,Retail,Hot Pink,#E55D9C,0,24,14,0,0.0,7.8,1,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,1,479,34.0,0.0,0,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,2,0,28.9,0.0,0,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,3,0,24.7,0.0,0,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,4,0,21.0,0.0,0,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,5,0,17.9,0.0,0,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,6,0,15.3,0.0,0,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,7,0,13.0,0.0,0,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,8,0,11.1,0.0,0,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,9,0,0.0,140.9,1,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,10,0,0.0,77.5,1,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,11,0,0.0,42.6,1,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,12,0,0.0,23.4,1,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,13,0,0.0,12.9,1,159
AW25,Outerwear,Europe,Online,Hot Pink,#E55D9C,0,24,14,0,0.0,7.1,1,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,1,500,33.7,0.0,0,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,2,0,28.7,0.0,0,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,3,0,24.5,0.0,0,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,4,0,20.9,0.0,0,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,5,0,17.8,0.0,0,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,6,0,15.1,0.0,0,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,7,0,12.9,0.0,0,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,8,0,11.0,0.0,0,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,9,0,0.0,150.9,1,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,10,0,0.0,83.0,1,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,11,0,0.0,45.7,1,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,12,0,0.0,25.1,1,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,13,0,0.0,13.8,1,159
AW25,Outerwear,APAC,Retail,Hot Pink,#E55D9C,0,24,14,0,0.0,7.6,1,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,1,335,26.0,0.0,0,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,2,0,22.2,0.0,0,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,3,0,18.9,0.0,0,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,4,0,16.1,0.0,0,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,5,0,13.7,0.0,0,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,6,0,11.7,0.0,0,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,7,0,10.0,0.0,0,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,8,0,8.5,0.0,0,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,9,0,0.0,93.6,1,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,10,0,0.0,51.5,1,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,11,0,0.0,28.3,1,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,12,0,0.0,15.6,1,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,13,0,0.0,8.6,1,159
AW25,Outerwear,APAC,Online,Hot Pink,#E55D9C,0,24,14,0,0.0,4.7,1,159
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,1,672,52.1,0.0,0,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,2,0,44.4,0.0,0,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,3,0,37.8,0.0,0,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,4,0,32.2,0.0,0,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,5,0,27.5,0.0,0,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,6,0,23.4,0.0,0,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,7,0,19.9,0.0,0,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,8,0,17.0,0.0,0,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,9,0,0.0,188.0,1,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,10,0,0.0,103.4,1,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,11,0,0.0,56.9,1,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,12,0,0.0,31.3,1,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,13,0,0.0,17.2,1,99
AW25,Footwear,North America,Retail,Hot Pink,#E55D9C,0,24,14,0,0.0,9.5,1,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,1,721,56.9,0.0,0,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,2,0,48.5,0.0,0,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,3,0,41.3,0.0,0,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,4,0,35.2,0.0,0,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,5,0,30.0,0.0,0,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,6,0,25.6,0.0,0,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,7,0,21.8,0.0,0,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,8,0,18.6,0.0,0,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,9,0,0.0,199.4,1,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,10,0,0.0,109.6,1,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,11,0,0.0,60.3,1,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,12,0,0.0,33.2,1,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,13,0,0.0,18.2,1,99
AW25,Footwear,North America,Online,Hot Pink,#E55D9C,0,24,14,0,0.0,10.0,1,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,1,632,59.4,0.0,0,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,2,0,50.6,0.0,0,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,3,0,43.1,0.0,0,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,4,0,36.8,0.0,0,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,5,0,31.3,0.0,0,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,6,0,26.7,0.0,0,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,7,0,22.7,0.0,0,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,8,0,19.4,0.0,0,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,9,0,0.0,153.9,1,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,10,0,0.0,84.6,1,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,11,0,0.0,46.5,1,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,12,0,0.0,25.6,1,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,13,0,0.0,14.1,1,99
AW25,Footwear,Europe,Retail,Hot Pink,#E55D9C,0,24,14,0,0.0,7.7,1,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,1,572,44.4,0.0,0,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,2,0,37.8,0.0,0,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,3,0,32.2,0.0,0,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,4,0,27.5,0.0,0,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,5,0,23.4,0.0,0,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,6,0,20.0,0.0,0,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,7,0,17.0,0.0,0,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,8,0,14.5,0.0,0,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,9,0,0.0,159.8,1,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,10,0,0.0,87.9,1,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,11,0,0.0,48.3,1,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,12,0,0.0,26.6,1,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,13,0,0.0,14.6,1,99
AW25,Footwear,Europe,Online,Hot Pink,#E55D9C,0,24,14,0,0.0,8.0,1,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,1,528,46.9,0.0,0,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,2,0,40.0,0.0,0,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,3,0,34.1,0.0,0,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,4,0,29.0,0.0,0,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,5,0,24.7,0.0,0,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,6,0,21.1,0.0,0,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,7,0,18.0,0.0,0,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,8,0,15.3,0.0,0,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,9,0,0.0,134.5,1,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,10,0,0.0,74.0,1,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,11,0,0.0,40.7,1,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,12,0,0.0,22.4,1,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,13,0,0.0,12.3,1,99
AW25,Footwear,APAC,Retail,Hot Pink,#E55D9C,0,24,14,0,0.0,6.8,1,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,1,508,48.1,0.0,0,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,2,0,41.0,0.0,0,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,3,0,34.9,0.0,0,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,4,0,29.8,0.0,0,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,5,0,25.4,0.0,0,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,6,0,21.6,0.0,0,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,7,0,18.4,0.0,0,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,8,0,15.7,0.0,0,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,9,0,0.0,122.9,1,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,10,0,0.0,67.6,1,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,11,0,0.0,37.2,1,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,12,0,0.0,20.4,1,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,13,0,0.0,11.2,1,99
AW25,Footwear,APAC,Online,Hot Pink,#E55D9C,0,24,14,0,0.0,6.2,1,99
SS26,Dresses,North America,Retail,Black,#1A1A1A,1,20,1,1654,272.2,0.0,0,89
SS26,Dresses,North America,Retail,Black,#1A1A1A,1,20,2,0,232.0,0.0,0,89
SS26,Dresses,North America,Retail,Black,#1A1A1A,1,20,3,0,197.7,0.0,0,89
SS26,Dresses,North America,Retail,Black,#1A1A1A,1,20,4,0,168.5,0.0,0,89
SS26,Dresses,North America,Retail,Black,#1A1A1A,1,20,5,0,0.0,352.6,1,89
SS26,Dresses,North America,Retail,Black,#1A1A1A,1,20,6,0,0.0,194.0,1,89
SS26,Dresses,North America,Retail,Black,#1A1A1A,1,20,7,0,0.0,106.7,1,89
SS26,Dresses,North America,Online,Black,#1A1A1A,1,20,1,1556,231.5,0.0,0,89
SS26,Dresses,North America,Online,Black,#1A1A1A,1,20,2,0,197.3,0.0,0,89
SS26,Dresses,North America,Online,Black,#1A1A1A,1,20,3,0,168.1,0.0,0,89
SS26,Dresses,North America,Online,Black,#1A1A1A,1,20,4,0,143.3,0.0,0,89
SS26,Dresses,North America,Online,Black,#1A1A1A,1,20,5,0,0.0,367.1,1,89
SS26,Dresses,North America,Online,Black,#1A1A1A,1,20,6,0,0.0,201.9,1,89
SS26,Dresses,North America,Online,Black,#1A1A1A,1,20,7,0,0.0,111.0,1,89
SS26,Dresses,Europe,Retail,Black,#1A1A1A,1,20,1,1446,234.7,0.0,0,89
SS26,Dresses,Europe,Retail,Black,#1A1A1A,1,20,2,0,200.0,0.0,0,89
SS26,Dresses,Europe,Retail,Black,#1A1A1A,1,20,3,0,170.4,0.0,0,89
SS26,Dresses,Europe,Retail,Black,#1A1A1A,1,20,4,0,145.2,0.0,0,89
SS26,Dresses,Europe,Retail,Black,#1A1A1A,1,20,5,0,0.0,313.1,1,89
SS26,Dresses,Europe,Retail,Black,#1A1A1A,1,20,6,0,0.0,172.2,1,89
SS26,Dresses,Europe,Retail,Black,#1A1A1A,1,20,7,0,0.0,94.7,1,89
SS26,Dresses,Europe,Online,Black,#1A1A1A,1,20,1,1407,233.5,0.0,0,89
SS26,Dresses,Europe,Online,Black,#1A1A1A,1,20,2,0,199.0,0.0,0,89
SS26,Dresses,Europe,Online,Black,#1A1A1A,1,20,3,0,169.6,0.0,0,89
SS26,Dresses,Europe,Online,Black,#1A1A1A,1,20,4,0,144.5,0.0,0,89
SS26,Dresses,Europe,Online,Black,#1A1A1A,1,20,5,0,0.0,297.2,1,89
SS26,Dresses,Europe,Online,Black,#1A1A1A,1,20,6,0,0.0,163.5,1,89
SS26,Dresses,Europe,Online,Black,#1A1A1A,1,20,7,0,0.0,89.9,1,89
SS26,Dresses,APAC,Retail,Black,#1A1A1A,1,20,1,1375,238.5,0.0,0,89
SS26,Dresses,APAC,Retail,Black,#1A1A1A,1,20,2,0,203.3,0.0,0,89
SS26,Dresses,APAC,Retail,Black,#1A1A1A,1,20,3,0,173.2,0.0,0,89
SS26,Dresses,APAC,Retail,Black,#1A1A1A,1,20,4,0,147.6,0.0,0,89
SS26,Dresses,APAC,Retail,Black,#1A1A1A,1,20,5,0,125.8,0.0,0,89
SS26,Dresses,APAC,Retail,Black,#1A1A1A,1,20,6,0,0.0,219.0,1,89
SS26,Dresses,APAC,Retail,Black,#1A1A1A,1,20,7,0,0.0,120.4,1,89
SS26,Dresses,APAC,Online,Black,#1A1A1A,1,20,1,1228,200.9,0.0,0,89
SS26,Dresses,APAC,Online,Black,#1A1A1A,1,20,2,0,171.2,0.0,0,89
SS26,Dresses,APAC,Online,Black,#1A1A1A,1,20,3,0,145.9,0.0,0,89
SS26,Dresses,APAC,Online,Black,#1A1A1A,1,20,4,0,124.3,0.0,0,89
SS26,Dresses,APAC,Online,Black,#1A1A1A,1,20,5,0,0.0,263.5,1,89
SS26,Dresses,APAC,Online,Black,#1A1A1A,1,20,6,0,0.0,144.9,1,89
SS26,Dresses,APAC,Online,Black,#1A1A1A,1,20,7,0,0.0,79.7,1,89
SS26,Knitwear,North America,Retail,Black,#1A1A1A,1,20,1,1544,211.4,0.0,0,75
SS26,Knitwear,North America,Retail,Black,#1A1A1A,1,20,2,0,180.2,0.0,0,75
SS26,Knitwear,North America,Retail,Black,#1A1A1A,1,20,3,0,153.5,0.0,0,75
SS26,Knitwear,North America,Retail,Black,#1A1A1A,1,20,4,0,130.8,0.0,0,75
SS26,Knitwear,North America,Retail,Black,#1A1A1A,1,20,5,0,0.0,390.6,1,75
SS26,Knitwear,North America,Retail,Black,#1A1A1A,1,20,6,0,0.0,214.8,1,75
SS26,Knitwear,North America,Retail,Black,#1A1A1A,1,20,7,0,0.0,118.2,1,75
SS26,Knitwear,North America,Online,Black,#1A1A1A,1,20,1,1265,179.5,0.0,0,75
SS26,Knitwear,North America,Online,Black,#1A1A1A,1,20,2,0,153.0,0.0,0,75
SS26,Knitwear,North America,Online,Black,#1A1A1A,1,20,3,0,130.3,0.0,0,75
SS26,Knitwear,North America,Online,Black,#1A1A1A,1,20,4,0,111.1,0.0,0,75
SS26,Knitwear,North America,Online,Black,#1A1A1A,1,20,5,0,0.0,311.0,1,75
SS26,Knitwear,North America,Online,Black,#1A1A1A,1,20,6,0,0.0,171.1,1,75
SS26,Knitwear,North America,Online,Black,#1A1A1A,1,20,7,0,0.0,94.1,1,75
SS26,Knitwear,Europe,Retail,Black,#1A1A1A,1,20,1,1482,216.4,0.0,0,75
SS26,Knitwear,Europe,Retail,Black,#1A1A1A,1,20,2,0,184.4,0.0,0,75
SS26,Knitwear,Europe,Retail,Black,#1A1A1A,1,20,3,0,157.1,0.0,0,75
SS26,Knitwear,Europe,Retail,Black,#1A1A1A,1,20,4,0,133.9,0.0,0,75
SS26,Knitwear,Europe,Retail,Black,#1A1A1A,1,20,5,0,0.0,355.6,1,75
SS26,Knitwear,Europe,Retail,Black,#1A1A1A,1,20,6,0,0.0,195.6,1,75
SS26,Knitwear,Europe,Retail,Black,#1A1A1A,1,20,7,0,0.0,107.6,1,75
SS26,Knitwear,Europe,Online,Black,#1A1A1A,1,20,1,1412,201.7,0.0,0,75
SS26,Knitwear,Europe,Online,Black,#1A1A1A,1,20,2,0,171.9,0.0,0,75
SS26,Knitwear,Europe,Online,Black,#1A1A1A,1,20,3,0,146.4,0.0,0,75
SS26,Knitwear,Europe,Online,Black,#1A1A1A,1,20,4,0,124.8,0.0,0,75
SS26,Knitwear,Europe,Online,Black,#1A1A1A,1,20,5,0,0.0,345.2,1,75
SS26,Knitwear,Europe,Online,Black,#1A1A1A,1,20,6,0,0.0,189.9,1,75
SS26,Knitwear,Europe,Online,Black,#1A1A1A,1,20,7,0,0.0,104.4,1,75
SS26,Knitwear,APAC,Retail,Black,#1A1A1A,1,20,1,1034,145.7,0.0,0,75
SS26,Knitwear,APAC,Retail,Black,#1A1A1A,1,20,2,0,124.2,0.0,0,75
SS26,Knitwear,APAC,Retail,Black,#1A1A1A,1,20,3,0,105.8,0.0,0,75
SS26,Knitwear,APAC,Retail,Black,#1A1A1A,1,20,4,0,90.2,0.0,0,75
SS26,Knitwear,APAC,Retail,Black,#1A1A1A,1,20,5,0,0.0,255.7,1,75
SS26,Knitwear,APAC,Retail,Black,#1A1A1A,1,20,6,0,0.0,140.6,1,75
SS26,Knitwear,APAC,Retail,Black,#1A1A1A,1,20,7,0,0.0,77.3,1,75
SS26,Knitwear,APAC,Online,Black,#1A1A1A,1,20,1,904,121.5,0.0,0,75
SS26,Knitwear,APAC,Online,Black,#1A1A1A,1,20,2,0,103.5,0.0,0,75
SS26,Knitwear,APAC,Online,Black,#1A1A1A,1,20,3,0,88.2,0.0,0,75
SS26,Knitwear,APAC,Online,Black,#1A1A1A,1,20,4,0,75.2,0.0,0,75
SS26,Knitwear,APAC,Online,Black,#1A1A1A,1,20,5,0,0.0,232.0,1,75
SS26,Knitwear,APAC,Online,Black,#1A1A1A,1,20,6,0,0.0,127.6,1,75
SS26,Knitwear,APAC,Online,Black,#1A1A1A,1,20,7,0,0.0,70.2,1,75
SS26,Tops,North America,Retail,Black,#1A1A1A,1,20,1,1808,244.5,0.0,0,39
SS26,Tops,North America,Retail,Black,#1A1A1A,1,20,2,0,208.3,0.0,0,39
SS26,Tops,North America,Retail,Black,#1A1A1A,1,20,3,0,177.5,0.0,0,39
SS26,Tops,North America,Retail,Black,#1A1A1A,1,20,4,0,151.3,0.0,0,39
SS26,Tops,North America,Retail,Black,#1A1A1A,1,20,5,0,0.0,461.8,1,39
SS26,Tops,North America,Retail,Black,#1A1A1A,1,20,6,0,0.0,254.0,1,39
SS26,Tops,North America,Retail,Black,#1A1A1A,1,20,7,0,0.0,139.7,1,39
SS26,Tops,North America,Online,Black,#1A1A1A,1,20,1,1706,226.0,0.0,0,39
SS26,Tops,North America,Online,Black,#1A1A1A,1,20,2,0,192.6,0.0,0,39
SS26,Tops,North America,Online,Black,#1A1A1A,1,20,3,0,164.1,0.0,0,39
SS26,Tops,North America,Online,Black,#1A1A1A,1,20,4,0,139.9,0.0,0,39
SS26,Tops,North America,Online,Black,#1A1A1A,1,20,5,0,0.0,442.5,1,39
SS26,Tops,North America,Online,Black,#1A1A1A,1,20,6,0,0.0,243.4,1,39
SS26,Tops,North America,Online,Black,#1A1A1A,1,20,7,0,0.0,133.9,1,39
SS26,Tops,Europe,Retail,Black,#1A1A1A,1,20,1,1801,255.2,0.0,0,39
SS26,Tops,Europe,Retail,Black,#1A1A1A,1,20,2,0,217.4,0.0,0,39
SS26,Tops,Europe,Retail,Black,#1A1A1A,1,20,3,0,185.3,0.0,0,39
SS26,Tops,Europe,Retail,Black,#1A1A1A,1,20,4,0,157.9,0.0,0,39
SS26,Tops,Europe,Retail,Black,#1A1A1A,1,20,5,0,0.0,443.3,1,39
SS26,Tops,Europe,Retail,Black,#1A1A1A,1,20,6,0,0.0,243.8,1,39
SS26,Tops,Europe,Retail,Black,#1A1A1A,1,20,7,0,0.0,134.1,1,39
SS26,Tops,Europe,Online,Black,#1A1A1A,1,20,1,1588,229.0,0.0,0,39
SS26,Tops,Europe,Online,Black,#1A1A1A,1,20,2,0,195.2,0.0,0,39
SS26,Tops,Europe,Online,Black,#1A1A1A,1,20,3,0,166.3,0.0,0,39
SS26,Tops,Europe,Online,Black,#1A1A1A,1,20,4,0,141.7,0.0,0,39
