article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
108001876,1080018,Beige Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Beige pyjama set.
108001881,1080018,Blue Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Blue sweater.
108001887,1080018,Blue Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Blue sweater.
108001894,1080018,Blue Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Blue trousers.
108001900,1080019,Blue Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Blue trousers.
108001907,1080019,Blue Dress,265,Dress,Garment Full body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Blue dress.
108001910,1080019,Blue Dress,265,Dress,Garment Full body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Blue dress.
108001914,1080019,Blue Bag,60,Bag,Accessories,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Blue bag.
108001921,1080019,Blue Bag,60,Bag,Accessories,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Blue bag.
108001922,1080019,Blue Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Blue sneakers.
108001923,1080019,Blue Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Blue sneakers.
108001932,1080019,Blue Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Blue pyjama set.
108001936,1080019,Blue Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Blue pyjama set.
108001944,1080019,Brown Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Brown sweater.
108001947,1080019,Brown Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Brown sweater.
108001948,1080019,Brown Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Brown trousers.
108001954,1080019,Brown Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Brown trousers.
108001961,1080019,Brown Dress,265,Dress,Garment Full body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Brown dress.
108001962,1080019,Brown Dress,265,Dress,Garment Full body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Brown dress.
108001970,1080019,Brown Bag,60,Bag,Accessories,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Brown bag.
108001974,1080019,Brown Bag,60,Bag,Accessories,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Brown bag.
108001976,1080019,Brown Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Brown sneakers.
108001984,1080019,Brown Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Brown sneakers.
108001993,1080019,Brown Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Brown pyjama set.
108001995,1080019,Brown Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Brown pyjama set.
108002001,1080020,Pink Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Pink sweater.
108002003,1080020,Pink Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Pink trousers.
108002006,1080020,Pink Dress,265,Dress,Garment Full body,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Pink dress.
108002013,1080020,Pink Bag,60,Bag,Accessories,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Pink bag.
108002020,1080020,Pink Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Pink sneakers.
108002021,1080020,Pink Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Pink,4,Dark,5,Pink,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Pink pyjama set.
108002022,1080020,Red Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Red sweater.
108002028,1080020,Red Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Red trousers.
108002036,1080020,Red Dress,265,Dress,Garment Full body,1010016,Solid,9,Red,4,Dark,5,Red,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Red dress.
108002041,1080020,Red Bag,60,Bag,Accessories,1010016,Solid,9,Red,4,Dark,5,Red,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Red bag.
108002046,1080020,Red Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Red,4,Dark,5,Red,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Red sneakers.
108002053,1080020,Red Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Red,4,Dark,5,Red,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Red pyjama set.
108002060,1080020,Green Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Green sweater.
108002062,1080020,Green Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Green trousers.
108002064,1080020,Green Dress,265,Dress,Garment Full body,1010016,Solid,9,Green,4,Dark,5,Green,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Green dress.
108002069,1080020,Green Bag,60,Bag,Accessories,1010016,Solid,9,Green,4,Dark,5,Green,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Green bag.
108002076,1080020,Green Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Green,4,Dark,5,Green,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Green sneakers.
108002077,1080020,Green Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Green,4,Dark,5,Green,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Green pyjama set.
108002083,1080020,Yellow Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Yellow sweater.
108002085,1080020,Yellow Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Yellow trousers.
108002092,1080020,Yellow Dress,265,Dress,Garment Full body,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Yellow dress.
108002097,1080020,Yellow Bag,60,Bag,Accessories,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Yellow bag.
108002106,1080021,Yellow Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Yellow sneakers.
108002107,1080021,Yellow Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Yellow,4,Dark,5,Yellow,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Yellow pyjama set.
108002109,1080021,Orange Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Orange sweater.
108002113,1080021,Orange Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Orange trousers.
108002120,1080021,Orange Dress,265,Dress,Garment Full body,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Orange dress.
108002126,1080021,Orange Bag,60,Bag,Accessories,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Orange bag.
108002132,1080021,Orange Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Orange sneakers.
108002133,1080021,Orange Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Orange,4,Dark,5,Orange,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Orange pyjama set.
108002141,1080021,Purple Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Purple sweater.
108002142,1080021,Purple Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Purple trousers.
108002148,1080021,Purple Dress,265,Dress,Garment Full body,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Purple dress.
108002156,1080021,Purple Bag,60,Bag,Accessories,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Purple bag.
108002163,1080021,Purple Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Purple sneakers.
108002164,1080021,Purple Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Purple,4,Dark,5,Purple,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Purple pyjama set.
108002169,1080021,Turquoise Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Turquoise sweater.
108002170,1080021,Turquoise Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Turquoise trousers.
108002171,1080021,Turquoise Dress,265,Dress,Garment Full body,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Turquoise dress.
108002180,1080021,Turquoise Bag,60,Bag,Accessories,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Turquoise bag.
108002184,1080021,Turquoise Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Turquoise sneakers.
108002192,1080021,Turquoise Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Turquoise,4,Dark,5,Turquoise,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Turquoise pyjama set.
108002193,1080021,Black Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Black sweater.
108002202,1080022,Black Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Black sweater.
108002211,1080022,Black Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Black trousers.
108002214,1080022,Black Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Black trousers.
108002222,1080022,Black Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Black dress.
108002225,1080022,Black Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Black dress.
108002227,1080022,Black Bag,60,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Black bag.
108002234,1080022,Black Bag,60,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Black bag.
108002237,1080022,Black Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Black sneakers.
108002245,1080022,Black Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Black sneakers.
108002246,1080022,Black Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Black,4,Dark,5,Black,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Black pyjama set.
108002254,1080022,Black Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Black,4,Dark,5,Black,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Black pyjama set.
108002260,1080022,White Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,White,4,Dark,5,White,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,White sweater.
108002269,1080022,White Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,White,4,Dark,5,White,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,White sweater.
108002273,1080022,White Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,White,4,Dark,5,White,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,White trousers.
108002278,1080022,White Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,White,4,Dark,5,White,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,White trousers.
108002279,1080022,White Dress,265,Dress,Garment Full body,1010016,Solid,9,White,4,Dark,5,White,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,White dress.
108002284,1080022,White Dress,265,Dress,Garment Full body,1010016,Solid,9,White,4,Dark,5,White,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,White dress.
108002291,1080022,White Bag,60,Bag,Accessories,1010016,Solid,9,White,4,Dark,5,White,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,White bag.
108002296,1080022,White Bag,60,Bag,Accessories,1010016,Solid,9,White,4,Dark,5,White,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,White bag.
108002303,1080023,White Sneakers,87,Sneakers,Shoes,1010016,Solid,9,White,4,Dark,5,White,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,White sneakers.
108002309,1080023,White Sneakers,87,Sneakers,Shoes,1010016,Solid,9,White,4,Dark,5,White,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,White sneakers.
108002310,1080023,White Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,White,4,Dark,5,White,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,White pyjama set.
108002312,1080023,White Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,White,4,Dark,5,White,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,White pyjama set.
108002318,1080023,Grey Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Grey sweater.
108002322,1080023,Grey Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Grey sweater.
108002326,1080023,Grey Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Grey trousers.
108002335,1080023,Grey Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Grey trousers.
108002336,1080023,Grey Dress,265,Dress,Garment Full body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Grey dress.
108002337,1080023,Grey Dress,265,Dress,Garment Full body,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Grey dress.
108002343,1080023,Grey Bag,60,Bag,Accessories,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Grey bag.
108002347,1080023,Grey Bag,60,Bag,Accessories,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Grey bag.
108002353,1080023,Grey Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Grey sneakers.
108002357,1080023,Grey Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Grey sneakers.
108002361,1080023,Grey Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Grey pyjama set.
108002367,1080023,Grey Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Grey,4,Dark,5,Grey,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Grey pyjama set.
108002370,1080023,Beige Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Beige sweater.
108002373,1080023,Beige Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Beige sweater.
108002378,1080023,Beige Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Beige trousers.
108002383,1080023,Beige Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Beige trousers.
108002392,1080023,Beige Dress,265,Dress,Garment Full body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Beige dress.
108002393,1080023,Beige Dress,265,Dress,Garment Full body,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Beige dress.
108002398,1080023,Beige Bag,60,Bag,Accessories,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Beige bag.
108002400,1080024,Beige Bag,60,Bag,Accessories,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Beige bag.
108002404,1080024,Beige Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Beige sneakers.
108002412,1080024,Beige Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Beige sneakers.
108002414,1080024,Beige Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Beige pyjama set.
108002422,1080024,Beige Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Beige,4,Dark,5,Beige,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Beige pyjama set.
108002430,1080024,Blue Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Blue sweater.
108002434,1080024,Blue Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Blue sweater.
108002440,1080024,Blue Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Blue trousers.
108002444,1080024,Blue Trousers,272,Trousers,Garment Lower body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Trousers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Trousers,Blue trousers.
108002451,1080024,Blue Dress,265,Dress,Garment Full body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Blue dress.
108002460,1080024,Blue Dress,265,Dress,Garment Full body,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Dress S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Dress,Blue dress.
108002468,1080024,Blue Bag,60,Bag,Accessories,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Blue bag.
108002470,1080024,Blue Bag,60,Bag,Accessories,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Bag S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Bag,Blue bag.
108002474,1080024,Blue Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Blue sneakers.
108002478,1080024,Blue Sneakers,87,Sneakers,Shoes,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Sneakers S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sneakers,Blue sneakers.
108002480,1080024,Blue Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Blue pyjama set.
108002484,1080024,Blue Pyjama set,73,Pyjama set,Nightwear,1010016,Solid,9,Blue,4,Dark,5,Blue,1676,Pyjama set S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Pyjama set,Blue pyjama set.
108002486,1080024,Brown Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Brown sweater.
108002495,1080024,Brown Sweater,252,Sweater,Garment Upper body,1010016,Solid,9,Brown,4,Dark,5,Brown,1676,Sweater S,A,Ladieswear,Ladieswear,16,Womens Everyday,1002,Sweater,Brown sweater.
