t_dat,customer_id,article_id,price,sales_channel_id
2019-09-30,c0002211,108001205,0.025822,2
2020-05-04,c0001294,108001894,0.030509,1
2020-08-25,c0001634,108002513,0.013271,2
2020-04-24,c0002227,108002001,0.01507,2
2019-11-09,c0003318,108001276,0.022805,2
2020-05-10,c0001718,108001712,0.033049,1
2019-01-01,c0001081,108000534,0.039601,1
2018-11-07,c0000548,108000561,0.04608,1
2020-03-10,c0002442,108002164,0.021134,1
2018-11-25,c0003632,108000299,0.032757,2
2019-10-03,c0003531,108001523,0.04631,2
2020-08-31,c0002957,108002486,0.027855,1
2018-10-23,c0002740,108000186,0.025459,2
2019-04-16,c0002359,108000871,0.033795,1
2020-08-13,c0003657,108002741,0.058054,1
2020-08-30,c0002983,108002521,0.040127,1
2020-06-25,c0002258,108001792,0.036596,1
2019-09-30,c0002738,108001538,0.013234,2
2020-08-31,c0003348,108002337,0.047005,1
2020-02-29,c0001934,108002060,0.02368,1
2018-12-31,c0002483,108000263,0.045465,2
2018-11-19,c0001120,108000441,0.013828,2
2019-09-17,c0003724,108001448,0.046416,2
2020-08-07,c0001307,108002260,0.025783,1
2020-04-27,c0002142,108001655,0.022866,2
2019-01-15,c0003497,108000348,0.011973,2
2020-10-03,c0001669,108002310,0.013392,2
2020-09-26,c0001265,108002412,0.041785,1
2019-08-29,c0001938,108001122,0.01894,2
2018-12-06,c0002071,108000531,0.052849,2
2019-05-29,c0001205,108000664,0.039746,2
2019-03-09,c0000147,108000915,0.037423,1
2020-02-16,c0002796,108002142,0.037576,2
2019-01-27,c0003640,108000531,0.05258,1
2020-10-09,c0000230,108002336,0.058006,1
2019-09-12,c0000249,108001537,0.052213,1
2019-05-30,c0003957,108000920,0.04716,2
2018-12-01,c0001878,108000164,0.015544,1
2018-12-15,c0003265,108000574,0.012235,1
2019-04-16,c0001855,108000984,0.023525,1
2019-10-30,c0000025,108001536,0.031936,2
2019-05-06,c0002384,108000898,0.022889,2
2020-01-01,c0000758,108001171,0.027611,2
2020-08-07,c0002674,108002615,0.027966,1
2018-11-27,c0001665,108000092,0.036397,1
2019-12-16,c0003673,108001363,0.040687,2
2019-05-04,c0003842,108000891,0.020205,1
2018-11-02,c0001332,108000224,0.045977,1
2020-03-08,c0002338,108001816,0.047123,1
2019-05-01,c0001063,108000974,0.013439,2
2019-05-08,c0002630,108000773,0.034981,2
2019-04-29,c0001790,108000915,0.037524,1
2020-04-19,c0003586,108001796,0.013033,1
2020-03-23,c0000723,108001923,0.047014,1
2020-03-20,c0003037,108002126,0.013774,1
2019-04-29,c0000864,108000640,0.025504,1
2019-10-24,c0003651,108001297,0.031903,2
2018-12-03,c0003725,108000433,0.018465,2
2020-09-22,c0002360,108002474,0.049706,1
2018-10-08,c0003846,108000294,0.025446,1
2020-10-07,c0003307,108002326,0.034295,1
2019-11-09,c0002307,108001251,0.019325,2
2019-11-17,c0001015,108001075,0.017909,2
2019-01-21,c0000488,108000488,0.020043,1
2019-03-11,c0002475,108000778,0.012941,2
2019-10-16,c0001284,108001536,0.03186,1
2020-10-09,c0002260,108002284,0.052943,1
2020-05-03,c0002075,108002109,0.0187,1
2020-03-29,c0003041,108002120,0.056384,1
2020-09-05,c0002703,108002710,0.024602,1
2018-11-21,c0002934,108000299,0.03265,1
2019-10-16,c0001035,108001130,0.026162,1
2020-02-27,c0003834,108001900,0.035259,1
2020-08-20,c0002634,108002434,0.02479,1
2019-10-04,c0002155,108001463,0.046833,2
2018-12-05,c0000858,108000080,0.015721,2
2020-10-02,c0001037,108002726,0.046171,2
2018-09-30,c0002081,108000190,0.027579,2
2019-04-15,c0000889,108000801,0.022558,2
2020-05-15,c0003456,108002041,0.013364,1
2019-05-23,c0003431,108000823,0.022923,2
2020-10-14,c0001842,108002214,0.020735,2
2019-03-29,c0003387,108000733,0.020101,2
2019-12-10,c0001984,108001584,0.031541,1
2020-06-27,c0003996,108002083,0.020056,1
2018-12-26,c0003349,108000290,0.017654,1
2020-06-14,c0001091,108002003,0.025131,2
2019-10-20,c0002704,108001525,0.021467,2
2018-10-19,c0001156,108000290,0.02768,1
2019-09-10,c0001124,108001509,0.044986,1
2019-05-30,c0001634,108000899,0.027491,1
2019-05-31,c0003026,108000616,0.027353,1
2019-06-06,c0003277,108001037,0.011526,1
2018-12-19,c0003886,108000514,0.022122,1
2019-03-20,c0000933,108000663,0.056472,2
2018-11-25,c0001937,108000170,0.025803,1
2019-09-17,c0001875,108001519,0.056412,2
2018-11-11,c0001877,108000141,0.03818,1
2020-04-09,c0001829,108001881,0.022948,1
2018-11-08,c0002399,108000101,0.032419,1
2020-04-09,c0003345,108001657,0.038721,2
2018-11-23,c0001807,108000190,0.018993,1
2020-05-02,c0000743,108001796,0.012973,1
2020-05-21,c0000418,108001751,0.028751,1
2020-09-22,c0001140,108002392,0.049884,1
2020-10-02,c0001205,108002496,0.033766,1
2019-01-14,c0000890,108000017,0.019751,2
2019-05-12,c0000391,108001056,0.045873,1
2020-09-06,c0000978,108002326,0.034285,1
2020-09-17,c0001593,108002245,0.050294,1
2020-02-21,c0002223,108001857,0.013823,1
2018-10-20,c0001625,108000244,0.034559,1
2019-10-08,c0000200,108001620,0.023683,2
2020-04-06,c0000177,108002064,0.05058,1
2020-04-09,c0001257,108001714,0.020711,2
2019-04-28,c0000164,108001041,0.024298,1
2020-03-06,c0003936,108001654,0.027702,2
2020-06-05,c0002503,108002041,0.009578,2
2019-12-01,c0002424,108001213,0.018305,2
2019-02-04,c0000909,108000757,0.036167,1
2020-09-10,c0000770,108002495,0.027315,1
2019-01-15,c0003106,108000242,0.022039,2
2018-10-27,c0000314,108000113,0.043391,2
2019-04-12,c0002724,108001022,0.032167,2
2020-10-07,c0003271,108002398,0.008946,2
2020-09-11,c0003382,108002626,0.05826,1
2019-12-31,c0000197,108001237,0.050272,2
2020-09-14,c0003717,108002496,0.033837,1
2019-05-16,c0001665,108000779,0.009596,2
2019-01-17,c0002810,108000477,0.010673,1
2018-10-20,c0003281,108000237,0.027371,1
2020-04-05,c0003367,108001921,0.012675,2
2019-03-12,c0003211,108000709,0.046177,1
2020-10-08,c0002176,108002412,0.041558,1
2019-03-24,c0003136,108000953,0.020694,1
2019-06-02,c0002055,108000595,0.038568,2
2019-02-24,c0002266,108000815,0.033735,1
2019-01-25,c0000695,108000079,0.019033,2
2019-04-25,c0001821,108000698,0.026267,1
2019-11-25,c0001838,108001205,0.016346,2
2019-05-05,c0001724,108000773,0.03304,1
2019-02-14,c0000842,108000815,0.033831,1
2020-04-20,c0001759,108001824,0.022927,1
2020-08-17,c0001691,108002412,0.041479,1
2019-12-17,c0003948,108001579,0.026707,1
2019-04-16,c0003404,108000764,0.032824,2
2020-08-15,c0002372,108002615,0.027971,1
2019-10-06,c0003611,108001369,0.052327,2
2018-11-15,c0003271,108000531,0.052805,2
2020-06-19,c0000680,108002028,0.025713,2
2020-09-11,c0001665,108002484,0.02172,2
2019-10-04,c0002078,108001537,0.052067,1
2020-01-01,c0003544,108001159,0.037146,1
2020-08-22,c0003444,108002284,0.052689,1
2020-10-25,c0000923,108002568,0.026504,2
2018-11-19,c0003153,108000079,0.028258,1
2020-04-09,c0003787,108001948,0.025238,1
2018-11-15,c0002281,108000192,0.021989,1
2020-05-03,c0000479,108002126,0.009504,2
2019-11-24,c0003639,108001536,0.021462,2
2018-10-15,c0000531,108000433,0.033489,1
2019-04-12,c0001768,108000853,0.024945,2
2019-10-30,c0001075,108001075,0.025124,2
2018-12-18,c0003131,108000322,0.013916,1
2020-03-31,c0003637,108001752,0.047698,2
2020-09-01,c0003437,108002337,0.046865,1
2020-08-22,c0001744,108002278,0.033635,2
2020-09-12,c0000002,108002474,0.049719,1
2019-06-12,c0002538,108000804,0.013864,2
2019-11-24,c0003697,108001088,0.03675,1
2019-08-06,c0002779,108001297,0.049572,1
2020-04-13,c0001953,108002126,0.013856,2
2020-08-08,c0003681,108002726,0.045926,2
2019-05-06,c0001240,108001068,0.044497,1
2018-10-30,c0003013,108000131,0.02393,2
2019-11-22,c0000325,108001429,0.033095,2
2019-10-17,c0001185,108001075,0.025279,1
2019-09-25,c0001983,108001160,0.013869,1
2018-10-05,c0000232,108000047,0.01297,1
2020-08-17,c0003277,108002495,0.027468,1
2019-10-16,c0003279,108001444,0.054457,2
2018-11-27,c0000728,108000555,0.030682,1
2019-10-08,c0002780,108001217,0.052775,1
2019-04-28,c0003290,108000712,0.05097,1
2020-09-26,c0000130,108002373,0.023549,1
2019-04-18,c0001570,108000862,0.025168,2
2019-09-08,c0003130,108001519,0.056409,1
2020-09-20,c0000834,108002460,0.0566,2
2020-08-16,c0003884,108002222,0.056458,2
2020-07-03,c0003062,108002003,0.020721,2
2020-05-24,c0002501,108002109,0.028537,1
2019-09-16,c0002083,108001231,0.013014,1
2020-08-16,c0002175,108002609,0.020636,1
2019-06-07,c0002523,108000587,0.034833,2
2018-11-19,c0002326,108000354,0.011708,2
2018-12-04,c0003166,108000237,0.0272,2
2019-04-15,c0000507,108000705,0.034068,1
2020-05-05,c0001057,108001954,0.032269,1
2018-11-28,c0002746,108000467,0.054547,1
2019-03-26,c0003785,108001014,0.024971,1
2020-08-31,c0000632,108002430,0.025196,1
2019-05-24,c0000949,108000625,0.029818,1
2020-09-09,c0002619,108002370,0.026927,2
2019-06-26,c0003170,108000898,0.014379,2
2020-09-03,c0002399,108002582,0.033183,1
2020-04-26,c0001709,108001657,0.038521,1
2019-10-21,c0003196,108001180,0.043549,1
2020-03-03,c0000841,108002006,0.056174,1
2019-06-05,c0000347,108000934,0.033121,2
2020-06-01,c0003137,108001954,0.020627,2
2019-03-23,c0002498,108000786,0.044083,1
2019-02-25,c0001680,108000929,0.022631,2
2018-10-31,c0003114,108000148,0.047153,2
2019-01-17,c0000635,108000092,0.026187,2
2019-11-06,c0003109,108001098,0.015293,2
2019-09-23,c0001556,108001376,0.012668,2
2020-10-03,c0002519,108002591,0.039862,2
2020-08-21,c0003100,108002336,0.058169,1
2019-01-09,c0003705,108000121,0.021407,1
2020-04-12,c0001512,108002109,0.028524,1
2019-05-17,c0002409,108000916,0.053655,1
2019-11-14,c0000243,108001098,0.01528,2
2019-11-06,c0002300,108001463,0.046787,1
2018-10-13,c0002580,108000237,0.02726,2
2019-04-23,c0002503,108000957,0.026422,1
2020-05-25,c0000029,108002006,0.040246,2
2020-06-07,c0002546,108001976,0.027417,2
2020-08-29,c0000283,108002623,0.03791,2
2020-04-13,c0001045,108001910,0.053237,2
2020-08-17,c0000464,108002278,0.033748,1
2020-10-23,c0002952,108002623,0.025472,2
2020-08-28,c0001948,108002460,0.056559,1
2020-08-28,c0002125,108002678,0.025239,1
2020-09-12,c0000589,108002699,0.041624,1
2019-10-25,c0000746,108001491,0.025948,1
2020-08-30,c0002265,108002237,0.049364,2
2020-06-21,c0002457,108001765,0.013335,2
2020-08-25,c0003459,108002591,0.055589,1
2020-09-05,c0002730,108002513,0.013365,2
2019-04-16,c0001590,108000640,0.025312,2
2019-03-29,c0003056,108000992,0.035029,1
2020-05-24,c0001401,108001947,0.015256,1
2019-07-09,c0003916,108000957,0.016631,2
2020-08-15,c0001732,108002495,0.027375,2
2019-10-19,c0001601,108001237,0.05016,1
2019-02-22,c0003291,108000880,0.015785,1
2020-09-27,c0001723,108002538,0.018318,1
2020-09-02,c0003650,108002310,0.021653,1
2019-02-06,c0001093,108000339,0.0263,2
2020-03-11,c0003155,108002060,0.023711,2
2018-10-02,c0000593,108000460,0.0228,1
2020-06-07,c0000514,108001697,0.015065,2
2020-09-18,c0001538,108002717,0.031703,1
2019-06-28,c0000417,108000753,0.026374,1
2018-12-24,c0001223,108000224,0.033014,1
2020-02-26,c0000367,108002142,0.037382,1
2020-03-22,c0002753,108001865,0.050208,1
2020-05-27,c0001991,108001710,0.016456,2
2019-11-29,c0001255,108001209,0.02761,2
2020-05-11,c0000997,108002107,0.013162,2
2020-10-21,c0002759,108002470,0.007973,2
2020-05-18,c0002414,108002148,0.027849,1
2019-01-07,c0000585,108000079,0.017695,2
2020-05-16,c0003746,108001783,0.056553,2
2019-10-11,c0000325,108001084,0.038401,1
2019-09-09,c0000023,108001150,0.034564,2
2019-05-15,c0001961,108000664,0.03478,2
2019-04-05,c0000877,108000779,0.009343,2
2018-10-21,c0003395,108000354,0.018494,1
2018-11-26,c0002324,108000299,0.032782,1
2019-04-18,c0003354,108000679,0.025075,2
2019-03-15,c0003221,108000688,0.019597,1
2020-04-28,c0000508,108001894,0.030595,1
2019-06-14,c0000621,108000849,0.018501,1
2020-04-24,c0003047,108001894,0.03062,1
2019-05-09,c0001474,108001025,0.009529,2
2020-06-06,c0002195,108002064,0.05053,1
2019-10-31,c0001527,108001517,0.035988,1
2019-09-05,c0000878,108001321,0.044171,1
2018-11-22,c0000519,108000297,0.038261,2
2020-10-08,c0000822,108002361,0.014211,2
2018-09-29,c0001382,108000331,0.012935,1
2019-09-15,c0003654,108001586,0.047516,1
2018-12-01,c0001659,108000395,0.025662,1
2019-08-31,c0000792,108001321,0.044227,2
2020-05-04,c0002742,108001663,0.035917,1
2020-08-22,c0002600,108002460,0.056704,1
2019-11-10,c0000640,108001166,0.010886,1
2018-12-23,c0001878,108000371,0.030854,2
2019-03-28,c0001277,108000745,0.028129,1
2019-01-23,c0003758,108000212,0.008049,2
2019-03-22,c0002300,108000984,0.023454,1
2019-04-01,c0001234,108000733,0.020208,2
2019-03-28,c0003871,108001009,0.019272,1
2018-12-02,c0001222,108000374,0.013843,1
2020-09-24,c0001429,108002260,0.025812,1
2020-06-15,c0002995,108001962,0.057737,1
2019-08-27,c0002524,108001450,0.014405,1
2019-04-28,c0002769,108000909,0.022837,1
2019-10-28,c0003553,108001133,0.025433,1
2019-03-06,c0000484,108000873,0.014414,1
2020-04-24,c0001900,108002171,0.03857,1
2019-11-11,c0001312,108001444,0.054767,2
2019-08-15,c0001325,108001220,0.054342,1
2018-10-03,c0003854,108000009,0.025575,1
2020-03-19,c0003090,108001863,0.041389,2
2019-12-29,c0000275,108001603,0.038421,1
2020-04-05,c0003134,108001947,0.023973,2
2019-03-31,c0000945,108000924,0.021147,1
2019-10-12,c0001538,108001150,0.034555,1
2019-09-20,c0003553,108001306,0.014227,1
2019-09-19,c0001306,108001321,0.044243,2
2019-02-16,c0002408,108000242,0.019235,1
2019-11-19,c0003498,108001579,0.017035,2
2019-11-06,c0003611,108001514,0.016373,2
2019-12-15,c0000178,108001369,0.029421,2
2020-05-06,c0001312,108001842,0.017796,2
2020-05-01,c0000709,108001944,0.026114,1
2020-04-18,c0002511,108001663,0.035985,1
2019-01-07,c0000863,108000271,0.046731,1
2020-01-01,c0002836,108001212,0.022003,2
2020-05-09,c0002338,108002085,0.021988,2
2020-09-18,c0002911,108002501,0.058102,1
2020-04-03,c0001291,108001751,0.040748,2
2019-12-07,c0002172,108001098,0.010254,2
2020-08-09,c0000321,108002623,0.038048,1
2020-01-08,c0003093,108001212,0.031174,1
2019-05-06,c0001809,108000871,0.033701,2
2019-10-07,c0001967,108001396,0.049515,1
2020-02-26,c0002620,108002169,0.026209,1
2020-10-14,c0000814,108002609,0.011828,1
2020-05-31,c0003918,108001676,0.056482,2
2018-12-10,c0002266,108000451,0.019143,2
2019-09-23,c0003926,108001545,0.018319,1
2020-10-15,c0003026,108002309,0.043984,2
2020-09-24,c0001653,108002193,0.023605,2
2020-05-24,c0002137,108001781,0.026193,1
2020-02-29,c0002001,108001783,0.057039,1
2020-10-13,c0000325,108002225,0.027998,1
2019-10-15,c0000372,108001223,0.008609,1
2020-05-26,c0003635,108001781,0.025186,2
2019-02-23,c0000897,108000586,0.027914,1
2019-12-30,c0001542,108001142,0.021352,1
2020-02-22,c0000279,108001932,0.019267,1
2018-12-27,c0001034,108000348,0.012865,2
2019-06-16,c0002204,108000932,0.031738,2
2019-03-17,c0001897,108000696,0.024378,2
2020-09-15,c0000574,108002322,0.02677,1
2020-04-23,c0003687,108002006,0.056393,1
2020-02-21,c0000943,108001910,0.053165,1
2020-04-03,c0002438,108001776,0.02813,1
2020-10-08,c0000949,108002554,0.054384,1
2020-09-01,c0000841,108002326,0.03442,1
2020-03-30,c0002864,108001922,0.048429,2
2020-09-12,c0002103,108002738,0.024327,1
2019-02-05,c0002589,108000862,0.03518,1
2019-04-26,c0000924,108000667,0.009854,1
2020-03-30,c0003062,108001947,0.023956,1
2019-09-27,c0000397,108001476,0.020088,1
2019-12-16,c0002318,108001130,0.018757,1
2020-04-29,c0003823,108002184,0.029303,1
2020-04-02,c0000190,108001792,0.054601,1
2019-09-21,c0003159,108001579,0.026475,1
2020-05-21,c0000638,108001705,0.011495,1
2019-02-21,c0000805,108000795,0.021432,2
2019-06-13,c0002672,108000804,0.016813,1
2019-08-06,c0003779,108001283,0.03622,1
2020-04-30,c0000815,108002142,0.025007,2
2019-06-07,c0001720,108000753,0.026522,2
2020-08-29,c0002010,108002336,0.058382,1
2019-09-01,c0000270,108001297,0.049665,1
2019-10-14,c0000094,108001343,0.018241,1
2019-02-28,c0002726,108001022,0.032034,2
2019-11-17,c0002881,108001476,0.020107,2
2019-10-24,c0000922,108001107,0.042618,2
2020-08-22,c0001324,108002739,0.03438,1
2020-06-10,c0001588,108002113,0.018126,1
2020-08-30,c0001610,108002451,0.057923,2
2020-04-06,c0000446,108001705,0.020242,1
2019-06-27,c0001468,108000905,0.009725,2
2020-10-20,c0000138,108002484,0.014125,1
2018-11-15,c0001973,108000488,0.032812,1
2019-09-29,c0003005,108001321,0.044396,2
2018-10-04,c0000775,108000101,0.047471,2
2020-06-14,c0002685,108001993,0.015561,1
2020-08-12,c0000689,108002373,0.023558,2
2020-08-31,c0002227,108002318,0.027687,1
2019-04-06,c0000765,108000900,0.030413,1
2020-04-14,c0002747,108001907,0.055707,1
2019-10-15,c0000972,108001078,0.030581,2
2019-11-07,c0000747,108001485,0.012014,1
2020-09-01,c0003680,108002225,0.047793,1
2020-10-06,c0003172,108002739,0.034435,1
2020-03-23,c0000972,108001947,0.023834,1
2019-04-22,c0001193,108000616,0.045608,1
2020-09-05,c0003132,108002440,0.03143,2
2019-01-04,c0003745,108000017,0.016955,2
2020-09-25,c0003341,108002273,0.03514,2
2020-10-08,c0002188,108002211,0.038222,1
2020-08-11,c0002686,108002392,0.050059,1
2020-05-19,c0003121,108002141,0.01674,2
2019-06-01,c0000701,108000712,0.051178,1
2018-11-03,c0003193,108000131,0.023831,1
2018-12-17,c0003364,108000026,0.019338,1
2019-10-24,c0000344,108001343,0.01655,2
2020-09-01,c0000325,108002529,0.020394,1
2019-10-20,c0001267,108001536,0.031772,2
2019-05-18,c0001721,108000966,0.034412,1
2020-09-22,c0001110,108002678,0.025242,2
2019-05-01,c0000035,108000916,0.053209,1
2019-10-28,c0001436,108001519,0.035068,2
2019-02-11,c0002053,108000862,0.035221,1
2020-02-06,c0001498,108002076,0.041704,2
2018-12-21,c0001577,108000290,0.018644,2
2019-09-25,c0002825,108001596,0.020104,1
2019-11-01,c0002669,108001349,0.035757,2
2019-07-08,c0000245,108000850,0.011943,2
2019-04-30,c0001484,108000850,0.018243,2
2019-11-11,c0000621,108001620,0.013304,2
2019-03-20,c0001261,108000823,0.037423,2
2020-02-13,c0003757,108001910,0.053273,1
2019-06-16,c0003434,108000640,0.02544,1
2018-10-27,c0003487,108000315,0.048292,2
2020-05-22,c0003103,108001922,0.04843,1
2019-03-22,c0001939,108000647,0.023683,1
2018-11-20,c0001467,108000080,0.024996,1
2019-11-12,c0001789,108001085,0.029114,2
2020-03-18,c0000959,108001948,0.038481,1
2019-10-17,c0000017,108001084,0.038133,2
2018-12-04,c0001449,108000315,0.048595,2
2019-03-27,c0000636,108000664,0.056432,2
2019-05-24,c0002269,108000579,0.023386,1
2019-04-17,c0002963,108000971,0.05709,1
2020-04-04,c0000571,108001984,0.041756,2
2019-12-10,c0002241,108001098,0.01054,2
2019-10-18,c0000155,108001244,0.042187,1
2018-11-27,c0001310,108000480,0.026648,1
2019-10-21,c0000850,108001297,0.049304,2
2019-01-04,c0003416,108000087,0.018557,1
2019-10-27,c0001341,108001529,0.016975,2
2020-05-13,c0000089,108001887,0.025667,2
2019-06-05,c0002726,108000804,0.015966,2
2019-06-30,c0003810,108000767,0.047045,2
2020-09-19,c0002564,108002440,0.031634,1
2018-11-06,c0003289,108000379,0.039668,1
2020-07-01,c0003453,108002092,0.038658,2
2018-09-29,c0000177,108000009,0.025613,1
2019-05-19,c0002606,108000917,0.015455,2
2018-11-04,c0002141,108000165,0.048754,2
2020-03-06,c0003568,108002169,0.026317,2
2019-02-11,c0003002,108000732,0.045603,2
2019-03-10,c0002987,108000924,0.021153,1
2020-03-24,c0003151,108001722,0.052303,1
2019-01-30,c0001565,108000339,0.031906,1
2020-06-07,c0002228,108002003,0.035132,1
2018-10-09,c0001672,108000282,0.018941,1
2019-08-31,c0002133,108001268,0.027187,1
2019-08-25,c0000163,108001297,0.049485,1
2019-01-22,c0001885,108000387,0.012328,2
2019-10-23,c0003437,108001343,0.01612,1
2019-02-06,c0002297,108000880,0.015815,2
2018-10-10,c0002122,108000570,0.041922,1
2019-04-03,c0002908,108000779,0.013763,1
2019-03-13,c0000758,108000679,0.042955,2
2019-11-22,c0002369,108001205,0.017484,1
2020-04-19,c0001993,108001881,0.023009,1
2020-03-15,c0001127,108001736,0.01522,1
2018-11-24,c0000136,108000140,0.022794,1
2019-05-22,c0000732,108000741,0.01876,1
2018-12-20,c0000842,108000148,0.030438,2
2018-10-07,c0000652,108000354,0.018432,2
2019-01-12,c0000592,108000186,0.016482,2
2019-11-15,c0002691,108001220,0.038602,1
2018-11-25,c0001916,108000053,0.048937,1
2019-03-29,c0000415,108000997,0.057657,1
2019-09-18,c0001954,108001579,0.026606,1
2018-11-04,c0002629,108000202,0.046863,2
2020-03-20,c0003888,108001910,0.05337,2
2020-08-20,c0001053,108002468,0.014519,2
2019-05-18,c0002603,108000898,0.016127,1
2019-10-30,c0003680,108001205,0.025679,1
2018-10-13,c0000957,108000009,0.025548,1
2019-07-06,c0003454,108000698,0.018927,2
2019-11-15,c0000201,108001510,0.012123,2
2019-01-14,c0000037,108000280,0.012382,2
2018-11-28,c0003601,108000067,0.019468,2
2020-05-13,c0000630,108002109,0.028314,1
2019-09-02,c0000123,108001514,0.023653,2
2019-08-15,c0000874,108001450,0.014513,2
2019-04-06,c0002578,108000757,0.022506,2
2019-12-15,c0003329,108001414,0.011613,2
2020-02-21,c0001862,108001907,0.056059,1
2020-05-29,c0002872,108001736,0.008629,2
2018-12-10,c0000044,108000131,0.023952,2
2019-04-27,c0000745,108000741,0.018714,2
2018-12-29,c0001880,108000261,0.009767,1
2020-10-10,c0001549,108002373,0.014636,2
2019-11-12,c0003182,108001075,0.01807,2
2019-03-13,c0000888,108000786,0.04415,1
2020-05-06,c0003433,108002132,0.028666,2
2018-11-12,c0003124,108000079,0.028107,1
2020-08-05,c0002335,108002554,0.054455,1
2019-06-28,c0000637,108000698,0.015725,2
2018-10-21,c0000642,108000443,0.040846,1
2019-11-13,c0003681,108001074,0.028478,1
2020-08-26,c0003426,108002444,0.03288,2
2020-05-17,c0001593,108001722,0.052073,1
2018-10-27,c0001381,108000290,0.027654,1
2020-06-13,c0000078,108001947,0.023835,1
2019-11-19,c0003467,108001101,0.042936,1
2019-09-21,c0001483,108001223,0.01476,2
2020-08-26,c0003220,108002609,0.020659,1
2019-10-06,c0000510,108001596,0.020165,1
2019-03-29,c0001177,108000757,0.022227,2
2020-02-25,c0002123,108001907,0.056171,1
2019-04-07,c0002821,108000784,0.04443,1
2019-01-12,c0001900,108000080,0.017639,1
2020-06-14,c0000691,108001663,0.021769,1
2019-03-23,c0001677,108000671,0.039655,1
2020-09-30,c0002429,108002653,0.023153,1
2019-11-23,c0003743,108001615,0.013228,2
2019-09-23,c0000786,108001297,0.028653,2
2019-12-12,c0001602,108001094,0.008968,2
2018-10-15,c0000648,108000290,0.027814,1
2018-11-12,c0000622,108000355,0.028495,1
2020-08-01,c0003556,108002309,0.043832,1
2019-12-14,c0001925,108001584,0.02231,2
2020-06-13,c0001798,108001722,0.034539,2
2020-04-15,c0000194,108001914,0.014696,1
2019-09-23,c0001813,108001586,0.04757,2
2020-06-14,c0003606,108001838,0.012727,1
2019-04-30,c0000714,108000663,0.032223,1
2019-12-02,c0002159,108001521,0.00944,2
2019-01-04,c0002005,108000220,0.042099,1
2019-03-06,c0000320,108000671,0.03996,2
2020-04-06,c0003530,108001727,0.046206,1
2019-05-27,c0001545,108000848,0.024062,2
2020-08-07,c0000003,108002623,0.038181,2
2020-09-23,c0001501,108002498,0.037551,1
2019-05-18,c0002210,108000745,0.016298,1
2019-01-08,c0001444,108000339,0.04561,1
2020-05-04,c0003736,108001860,0.011548,2
2018-12-04,c0002115,108000131,0.023788,1
2018-10-05,c0002654,108000170,0.044785,1
2020-03-19,c0002546,108002060,0.023853,2
2019-09-10,c0003591,108001085,0.049957,2
2020-06-16,c0001731,108001776,0.016423,1
2018-12-27,c0001364,108000428,0.025706,1
2019-04-30,c0003920,108000841,0.010058,2
2019-03-31,c0002789,108000679,0.042726,1
2019-10-07,c0001742,108001133,0.025352,2
2019-01-26,c0000513,108000213,0.01409,1
2018-11-18,c0003735,108000164,0.01556,1
2019-02-10,c0003756,108000647,0.023595,1
2019-02-17,c0002468,108000815,0.033669,1
2019-11-18,c0001875,108001330,0.015099,1
2019-03-31,c0001695,108000717,0.014116,1
2018-11-10,c0003745,108000566,0.015804,1
2020-10-22,c0001377,108002468,0.00989,2
2020-10-13,c0001800,108002474,0.049445,1
2019-03-16,c0000012,108000717,0.014154,2
2018-10-28,c0002645,108000258,0.013198,1
2019-10-11,c0001552,108001130,0.026289,1
2019-11-27,c0000282,108001609,0.007739,2
2019-09-06,c0002958,108001501,0.056129,2
2019-04-19,c0002426,108000953,0.020681,1
2019-09-15,c0002846,108001458,0.014658,1
2018-11-08,c0003054,108000355,0.028399,1
2019-01-11,c0002013,108000242,0.031527,1
2020-09-10,c0003566,108002434,0.024706,2
2018-09-28,c0001111,108000170,0.044431,1
2018-12-23,c0002064,108000534,0.026781,2
2019-06-01,c0002025,108000905,0.010403,2
2018-10-26,c0001864,108000331,0.012947,1
2020-04-02,c0003139,108001783,0.038586,2
2019-09-05,c0000778,108001485,0.021228,2
2018-11-21,c0002267,108000192,0.037273,1
2019-04-30,c0000209,108000688,0.019622,2
2020-10-04,c0000093,108002460,0.05616,1
2018-12-15,c0002030,108000165,0.048923,2
2019-06-20,c0000548,108000801,0.016183,1
2019-10-08,c0003059,108001424,0.028306,1
2019-03-15,c0001810,108000862,0.034934,2
2018-12-09,c0002218,108000418,0.049748,2
2020-08-18,c0001187,108002434,0.024831,1
2019-10-23,c0002466,108001209,0.02765,1
2020-05-01,c0002550,108001894,0.030571,2
2019-12-12,c0001192,108001084,0.03807,1
2020-06-15,c0000466,108002109,0.017505,2
2020-09-15,c0002226,108002470,0.013618,2
2019-04-16,c0002044,108001031,0.042742,1
2020-09-19,c0002014,108002234,0.016024,1
2019-05-11,c0003587,108001023,0.030708,2
2018-12-23,c0002321,108000379,0.026611,1
2020-08-30,c0002950,108002470,0.013542,1
2018-09-27,c0003963,108000405,0.053811,2
2020-09-04,c0001996,108002609,0.020662,2
2018-10-08,c0001485,108000070,0.022544,1
2018-12-09,c0001194,108000186,0.025552,2
2020-04-20,c0002911,108002169,0.015665,2
2018-11-24,c0003131,108000474,0.012903,2
2020-09-26,c0001330,108002343,0.009405,2
2020-03-22,c0002998,108001742,0.012887,2
2018-10-28,c0003269,108000095,0.049969,1
2020-06-16,c0002328,108001838,0.022849,1
2019-05-13,c0001840,108000647,0.016688,1
2019-08-30,c0002220,108001485,0.021345,1
